Date,Time,Race,Gender,Body_Size,Age_Range,Basket_Size,Wash_Item,Washer_No,Dryer_No,TimeSpent_minutes,TotalSpent_RM,weather,With_Kids,Kids_Category,Race_fac,Gender_fac,Wash_Item_fac,weather_fac,Body_Size_oe,Basket_Size_oe,Kids_Category_oe,With_Kids_oe
25/12/2015,22:18:15,chinese,male,fat,51,big,clothes,3,9,37,12,Rainy,no,no_kids,2,0,0,0,2,1,0,0
5/12/2015,15:08:51,indian,male,fat,42,big,clothes,4,9,36,10,Sunny,yes,young,1,0,0,1,2,1,3,1
19/01/2016,19:47:44,chinese,female,moderate,42,small,clothes,5,8,50,18,Sunny,no,no_kids,2,1,0,1,1,0,0,0
26/02/2016,19:38:33,malay,female,thin,46,big,blankets,4,7,36,21,Rainy,yes,toddler,0,1,1,0,0,1,2,1
31/12/2015,19:26:06,foreigner ,male,moderate,32,big,blankets,6,8,33,13,Sunny,no,no_kids,3,0,1,1,1,1,0,0
24/01/2016,7:26:19,malay,female,fat,30,big,clothes,4,9,14,15,Rainy,no,no_kids,0,1,0,0,2,1,0,0
26/12/2015,19:20:50,chinese,female,moderate,49,big,clothes,3,9,56,8,Sunny,no,no_kids,2,1,0,1,1,1,0,0
21/12/2015,3:00:43,indian,female,moderate,23,big,clothes,4,9,15,13,Sunny,yes,young,1,1,0,1,1,1,3,1
27/01/2016,3:35:51,foreigner ,female,moderate,51,big,clothes,5,10,33,12,Sunny,no,no_kids,3,1,0,1,1,1,0,0
24/12/2015,10:01:33,chinese,male,fat,23,big,clothes,6,7,30,15,Sunny,no,no_kids,2,0,0,1,2,1,0,0
28/12/2015,5:45:18,chinese,female,fat,39,big,clothes,5,9,34,21,Rainy,yes,toddler,2,1,0,0,2,1,2,1
30/12/2015,20:20:59,malay,female,fat,57,small,blankets,5,9,57,11,Rainy,no,no_kids,0,1,1,0,2,0,0,0
3/1/2016,22:11:58,malay,female,moderate,38,small,clothes,6,7,47,10,Sunny,no,no_kids,0,1,0,1,1,0,0,0
23/01/2016,14:10:53,malay,male,fat,30,small,blankets,4,9,21,10,Sunny,no,no_kids,0,0,1,1,2,0,0,0
21/01/2016,18:46:49,malay,male,fat,59,big,clothes,3,8,20,20,Sunny,yes,toddler,0,0,0,1,2,1,2,1
25/02/2016,3:01:04,malay,female,thin,59,small,clothes,3,10,59,13,Rainy,yes,baby,0,1,0,0,0,0,1,1
8/12/2015,7:09:34,malay,female,moderate,51,big,clothes,5,10,26,19,Sunny,yes,baby,0,1,0,1,1,1,1,1
10/12/2015,18:41:55,malay,male,thin,32,big,blankets,3,9,57,17,Sunny,yes,baby,0,0,1,1,0,1,1,1
24/01/2016,17:28:57,chinese,male,fat,24,big,blankets,6,9,32,19,Sunny,no,no_kids,2,0,1,1,2,1,0,0
1/12/2015,10:53:49,chinese,female,fat,46,big,blankets,6,8,38,15,Rainy,yes,toddler,2,1,1,0,2,1,2,1
22/02/2016,13:26:47,chinese,male,moderate,40,small,clothes,3,10,34,19,Rainy,yes,baby,2,0,0,0,1,0,1,1
6/1/2016,1:59:06,chinese,female,moderate,30,small,blankets,3,10,12,7,Sunny,yes,toddler,2,1,1,1,1,0,2,1
20/02/2016,2:50:53,malay,male,thin,32,big,blankets,5,7,37,21,Sunny,no,no_kids,0,0,1,1,0,1,0,0
21/12/2015,16:00:45,foreigner ,male,moderate,20,big,clothes,3,9,47,14,Sunny,yes,young,3,0,0,1,1,1,3,1
4/12/2015,1:27:27,chinese,female,fat,39,small,clothes,6,8,59,14,Rainy,no,no_kids,2,1,0,0,2,0,0,0
12/1/2016,1:58:10,chinese,female,fat,25,small,clothes,5,8,53,16,Rainy,no,no_kids,2,1,0,0,2,0,0,0
4/2/2016,23:48:10,foreigner ,male,fat,54,small,blankets,5,8,38,20,Rainy,yes,baby,3,0,1,0,2,0,1,1
21/12/2015,23:59:03,malay,female,moderate,35,small,blankets,6,9,14,20,Sunny,yes,toddler,0,1,1,1,1,0,2,1
6/1/2016,7:56:36,chinese,male,moderate,23,small,blankets,3,7,18,8,Rainy,no,no_kids,2,0,1,0,1,0,0,0
7/2/2016,21:26:00,indian,male,thin,40,big,blankets,5,7,50,10,Sunny,no,no_kids,1,0,1,1,0,1,0,0
19/02/2016,6:16:13,indian,male,fat,48,small,clothes,5,7,11,12,Sunny,yes,baby,1,0,0,1,2,0,1,1
17/01/2016,21:37:32,malay,female,thin,45,big,clothes,6,9,56,11,Sunny,no,no_kids,0,1,0,1,0,1,0,0
11/12/2015,18:50:46,chinese,male,thin,38,small,blankets,5,8,17,15,Sunny,yes,baby,2,0,1,1,0,0,1,1
1/3/2016,2:48:24,foreigner ,male,moderate,49,small,clothes,3,9,21,21,Rainy,no,no_kids,3,0,0,0,1,0,0,0
13/01/2016,11:38:39,malay,female,moderate,42,big,clothes,3,9,35,17,Sunny,yes,young,0,1,0,1,1,1,3,1
2/2/2016,4:15:54,foreigner ,male,fat,19,small,clothes,3,7,35,20,Sunny,yes,toddler,3,0,0,1,2,0,2,1
1/1/2016,7:27:54,indian,female,fat,48,small,blankets,4,8,46,19,Sunny,yes,young,1,1,1,1,2,0,3,1
21/12/2015,5:29:37,indian,female,moderate,21,small,blankets,5,7,16,20,Sunny,yes,toddler,1,1,1,1,1,0,2,1
9/2/2016,0:23:01,chinese,female,thin,40,big,clothes,6,9,60,11,Sunny,no,no_kids,2,1,0,1,0,1,0,0
10/12/2015,2:52:35,malay,male,thin,20,big,clothes,6,7,19,10,Sunny,no,no_kids,0,0,0,1,0,1,0,0
30/01/2016,17:00:50,chinese,female,thin,39,small,clothes,5,7,47,12,Rainy,yes,baby,2,1,0,0,0,0,1,1
1/3/2016,12:19:04,malay,female,thin,50,big,blankets,3,7,19,12,Sunny,yes,toddler,0,1,1,1,0,1,2,1
5/1/2016,17:34:58,foreigner ,male,thin,39,big,clothes,4,9,51,21,Sunny,no,no_kids,3,0,0,1,0,1,0,0
22/02/2016,9:47:58,chinese,male,fat,21,big,clothes,5,7,52,8,Sunny,yes,baby,2,0,0,1,2,1,1,1
15/02/2016,9:34:28,chinese,female,moderate,21,big,clothes,6,7,53,12,Sunny,no,no_kids,2,1,0,1,1,1,0,0
19/12/2015,23:18:58,malay,female,moderate,39,big,clothes,4,9,39,18,Rainy,no,no_kids,0,1,0,0,1,1,0,0
13/02/2016,23:58:31,malay,female,thin,26,big,clothes,6,8,28,10,Sunny,yes,young,0,1,0,1,0,1,3,1
13/01/2016,9:43:18,malay,female,moderate,20,small,clothes,5,8,37,17,Sunny,no,no_kids,0,1,0,1,1,0,0,0
4/12/2015,5:22:08,foreigner ,female,moderate,20,big,clothes,3,8,43,12,Sunny,yes,toddler,3,1,0,1,1,1,2,1
13/12/2015,21:24:32,chinese,female,fat,23,small,clothes,6,10,15,19,Rainy,no,no_kids,2,1,0,0,2,0,0,0
28/01/2016,19:27:13,malay,female,moderate,19,small,clothes,3,7,17,14,Sunny,no,no_kids,0,1,0,1,1,0,0,0
2/12/2015,10:12:32,chinese,female,thin,30,big,clothes,4,10,22,12,Sunny,no,no_kids,2,1,0,1,0,1,0,0
1/12/2015,15:32:58,malay,female,thin,26,small,blankets,3,9,30,8,Sunny,yes,young,0,1,1,1,0,0,3,1
9/1/2016,18:11:00,malay,male,fat,46,small,blankets,4,8,39,7,Sunny,yes,baby,0,0,1,1,2,0,1,1
25/12/2015,2:07:27,malay,male,fat,23,big,clothes,3,8,46,19,Sunny,no,no_kids,0,0,0,1,2,1,0,0
28/01/2016,7:03:34,malay,male,fat,45,big,blankets,4,7,37,20,Sunny,no,no_kids,0,0,1,1,2,1,0,0
6/1/2016,10:16:33,chinese,male,thin,21,small,clothes,4,7,48,18,Rainy,no,no_kids,2,0,0,0,0,0,0,0
8/2/2016,14:40:27,malay,female,fat,43,big,blankets,6,8,40,15,Rainy,no,no_kids,0,1,1,0,2,1,0,0
7/12/2015,4:25:28,foreigner ,female,fat,34,small,clothes,4,8,33,12,Sunny,yes,toddler,3,1,0,1,2,0,2,1
4/12/2015,6:41:09,malay,female,thin,29,big,blankets,6,9,47,21,Sunny,yes,toddler,0,1,1,1,0,1,2,1
10/1/2016,23:09:00,malay,male,moderate,42,small,clothes,5,8,53,16,Sunny,no,no_kids,0,0,0,1,1,0,0,0
30/01/2016,7:16:47,chinese,female,fat,33,small,blankets,5,8,25,7,Rainy,no,no_kids,2,1,1,0,2,0,0,0
3/1/2016,1:57:23,chinese,female,moderate,42,small,blankets,3,8,37,12,Rainy,yes,toddler,2,1,1,0,1,0,2,1
29/12/2015,16:19:39,malay,male,fat,24,big,clothes,4,9,17,19,Sunny,no,no_kids,0,0,0,1,2,1,0,0
7/2/2016,13:48:32,foreigner ,male,thin,21,small,clothes,5,7,23,15,Rainy,yes,toddler,3,0,0,0,0,0,2,1
27/12/2015,2:02:15,malay,female,moderate,32,big,blankets,6,7,33,21,Sunny,yes,toddler,0,1,1,1,1,1,2,1
21/01/2016,4:45:54,foreigner ,female,moderate,48,big,blankets,3,9,45,11,Sunny,no,no_kids,3,1,1,1,1,1,0,0
12/2/2016,2:46:06,foreigner ,female,moderate,50,big,clothes,5,7,48,9,Sunny,no,no_kids,3,1,0,1,1,1,0,0
23/01/2016,13:51:38,foreigner ,female,moderate,55,small,clothes,3,7,12,21,Sunny,yes,young,3,1,0,1,1,0,3,1
8/2/2016,3:48:28,malay,male,moderate,60,small,blankets,3,9,24,13,Rainy,yes,young,0,0,1,0,1,0,3,1
3/1/2016,20:31:08,foreigner ,male,fat,22,big,clothes,5,9,30,21,Rainy,yes,toddler,3,0,0,0,2,1,2,1
8/12/2015,4:37:16,indian,male,thin,57,small,clothes,5,8,36,19,Rainy,yes,toddler,1,0,0,0,0,0,2,1
11/2/2016,17:42:13,indian,female,moderate,36,big,clothes,3,8,13,16,Rainy,no,no_kids,1,1,0,0,1,1,0,0
23/02/2016,23:03:59,malay,male,fat,38,small,clothes,3,9,58,10,Rainy,yes,baby,0,0,0,0,2,0,1,1
8/12/2015,16:44:28,indian,male,thin,24,big,clothes,5,7,16,13,Sunny,yes,baby,1,0,0,1,0,1,1,1
6/2/2016,11:14:31,indian,male,moderate,42,small,clothes,5,10,24,15,Sunny,yes,young,1,0,0,1,1,0,3,1
24/02/2016,4:40:45,malay,female,fat,21,small,clothes,6,7,57,14,Sunny,yes,toddler,0,1,0,1,2,0,2,1
1/3/2016,11:45:55,malay,female,fat,22,big,clothes,4,8,43,9,Sunny,no,no_kids,0,1,0,1,2,1,0,0
6/2/2016,6:29:24,malay,male,fat,33,big,blankets,3,7,22,16,Rainy,yes,young,0,0,1,0,2,1,3,1
23/02/2016,5:14:08,foreigner ,male,fat,22,big,blankets,3,10,38,13,Sunny,yes,toddler,3,0,1,1,2,1,2,1
10/2/2016,3:56:06,malay,female,fat,23,big,blankets,3,7,35,9,Sunny,yes,toddler,0,1,1,1,2,1,2,1
22/02/2016,11:00:38,chinese,female,fat,49,big,clothes,4,8,25,19,Sunny,yes,young,2,1,0,1,2,1,3,1
1/12/2015,2:06:12,malay,male,moderate,59,big,blankets,6,9,49,20,Sunny,yes,baby,0,0,1,1,1,1,1,1
6/12/2015,22:38:22,malay,female,moderate,36,small,clothes,5,9,17,19,Sunny,no,no_kids,0,1,0,1,1,0,0,0
1/3/2016,6:57:18,malay,female,fat,23,big,blankets,5,7,20,21,Sunny,yes,young,0,1,1,1,2,1,3,1
31/12/2015,21:31:49,malay,male,fat,39,small,clothes,3,9,27,20,Rainy,no,no_kids,0,0,0,0,2,0,0,0
12/2/2016,9:09:11,malay,male,moderate,39,big,blankets,6,8,37,8,Sunny,yes,toddler,0,0,1,1,1,1,2,1
22/02/2016,17:27:57,malay,female,fat,32,big,clothes,3,9,59,7,Sunny,no,no_kids,0,1,0,1,2,1,0,0
8/12/2015,11:40:16,chinese,male,moderate,24,big,clothes,3,8,18,7,Rainy,yes,baby,2,0,0,0,1,1,1,1
22/12/2015,12:44:10,foreigner ,male,moderate,22,small,clothes,5,9,26,12,Rainy,yes,baby,3,0,0,0,1,0,1,1
9/12/2015,12:35:33,malay,female,fat,42,big,blankets,3,10,18,11,Sunny,no,no_kids,0,1,1,1,2,1,0,0
13/01/2016,0:18:56,foreigner ,male,thin,18,big,clothes,3,8,59,18,Sunny,yes,baby,3,0,0,1,0,1,1,1
16/01/2016,21:40:30,foreigner ,male,fat,42,big,clothes,6,7,19,9,Rainy,yes,toddler,3,0,0,0,2,1,2,1
1/12/2015,12:48:51,indian,male,moderate,38,small,blankets,6,8,57,11,Sunny,no,no_kids,1,0,1,1,1,0,0,0
21/01/2016,16:16:04,chinese,female,moderate,36,big,clothes,3,7,38,16,Sunny,yes,toddler,2,1,0,1,1,1,2,1
8/1/2016,22:58:19,chinese,female,fat,25,big,clothes,5,10,14,10,Sunny,yes,young,2,1,0,1,2,1,3,1
28/02/2016,6:25:16,malay,male,thin,47,big,clothes,5,8,56,9,Sunny,no,no_kids,0,0,0,1,0,1,0,0
13/02/2016,10:32:11,indian,female,moderate,29,small,blankets,4,7,42,16,Sunny,no,no_kids,1,1,1,1,1,0,0,0
26/02/2016,20:10:19,indian,female,thin,47,small,clothes,5,8,36,9,Rainy,yes,toddler,1,1,0,0,0,0,2,1
22/02/2016,5:56:10,chinese,female,moderate,58,small,blankets,3,9,39,19,Rainy,yes,young,2,1,1,0,1,0,3,1
27/12/2015,19:16:02,malay,male,moderate,37,small,blankets,3,10,44,12,Sunny,yes,toddler,0,0,1,1,1,0,2,1
17/02/2016,4:55:14,indian,female,thin,34,small,clothes,5,10,12,7,Sunny,no,no_kids,1,1,0,1,0,0,0,0
2/1/2016,16:24:28,foreigner ,male,fat,57,small,clothes,3,8,38,15,Sunny,yes,young,3,0,0,1,2,0,3,1
9/2/2016,12:53:46,malay,female,fat,51,small,blankets,4,9,60,16,Sunny,yes,young,0,1,1,1,2,0,3,1
14/01/2016,18:16:15,chinese,male,fat,51,small,clothes,3,7,56,15,Rainy,yes,toddler,2,0,0,0,2,0,2,1
29/01/2016,20:13:25,malay,female,fat,39,big,clothes,4,10,43,21,Sunny,no,no_kids,0,1,0,1,2,1,0,0
27/01/2016,10:58:32,malay,female,moderate,37,small,clothes,3,8,32,17,Rainy,no,no_kids,0,1,0,0,1,0,0,0
20/01/2016,21:57:24,malay,female,fat,34,small,blankets,6,10,59,11,Sunny,no,no_kids,0,1,1,1,2,0,0,0
15/01/2016,1:33:12,indian,female,moderate,50,small,clothes,4,7,45,14,Sunny,no,no_kids,1,1,0,1,1,0,0,0
5/12/2015,5:50:58,foreigner ,female,fat,48,small,blankets,3,10,14,10,Sunny,no,no_kids,3,1,1,1,2,0,0,0
27/01/2016,15:15:35,chinese,male,fat,53,small,clothes,6,8,21,9,Rainy,no,no_kids,2,0,0,0,2,0,0,0
1/3/2016,16:25:52,malay,male,fat,46,big,clothes,6,9,12,17,Rainy,yes,toddler,0,0,0,0,2,1,2,1
18/12/2015,4:03:57,chinese,female,moderate,29,big,blankets,4,9,55,17,Sunny,yes,baby,2,1,1,1,1,1,1,1
5/1/2016,15:22:19,foreigner ,male,moderate,20,big,clothes,4,7,42,16,Sunny,yes,toddler,3,0,0,1,1,1,2,1
5/2/2016,10:16:31,indian,female,fat,34,small,blankets,5,9,56,13,Sunny,yes,young,1,1,1,1,2,0,3,1
21/12/2015,16:59:07,chinese,male,moderate,39,big,clothes,3,9,51,12,Rainy,no,no_kids,2,0,0,0,1,1,0,0
15/01/2016,6:02:14,malay,female,thin,25,big,clothes,6,8,23,13,Sunny,yes,toddler,0,1,0,1,0,1,2,1
27/01/2016,19:15:32,foreigner ,female,fat,39,big,clothes,6,8,31,21,Rainy,yes,baby,3,1,0,0,2,1,1,1
18/02/2016,4:04:38,chinese,female,moderate,21,big,clothes,5,9,21,11,Rainy,yes,young,2,1,0,0,1,1,3,1
6/1/2016,7:18:43,foreigner ,female,moderate,45,small,blankets,5,7,59,7,Sunny,no,no_kids,3,1,1,1,1,0,0,0
1/2/2016,15:01:58,foreigner ,male,thin,39,small,clothes,4,10,50,20,Rainy,yes,toddler,3,0,0,0,0,0,2,1
5/12/2015,11:50:31,foreigner ,female,thin,33,big,clothes,6,8,55,21,Rainy,yes,toddler,3,1,0,0,0,1,2,1
16/02/2016,9:48:22,foreigner ,female,thin,42,big,clothes,4,8,43,21,Rainy,no,no_kids,3,1,0,0,0,1,0,0
31/12/2015,18:14:04,indian,male,moderate,36,big,clothes,5,8,25,7,Sunny,no,no_kids,1,0,0,1,1,1,0,0
26/02/2016,3:01:31,foreigner ,female,fat,51,big,blankets,4,7,33,12,Rainy,yes,toddler,3,1,1,0,2,1,2,1
5/1/2016,19:57:37,malay,male,fat,33,small,clothes,4,8,22,17,Sunny,yes,toddler,0,0,0,1,2,0,2,1
12/2/2016,10:40:43,foreigner ,female,fat,26,big,clothes,5,8,44,16,Sunny,no,no_kids,3,1,0,1,2,1,0,0
29/02/2016,8:40:37,indian,male,thin,53,small,clothes,4,8,41,10,Sunny,no,no_kids,1,0,0,1,0,0,0,0
25/01/2016,7:30:07,malay,female,fat,26,big,clothes,4,9,28,16,Sunny,no,no_kids,0,1,0,1,2,1,0,0
27/12/2015,19:54:13,foreigner ,male,fat,24,small,blankets,6,9,49,17,Sunny,no,no_kids,3,0,1,1,2,0,0,0
23/12/2015,5:23:20,foreigner ,male,fat,53,big,clothes,6,7,31,16,Rainy,no,no_kids,3,0,0,0,2,1,0,0
15/02/2016,3:11:06,chinese,male,moderate,26,big,blankets,5,9,43,14,Rainy,yes,baby,2,0,1,0,1,1,1,1
18/02/2016,12:26:37,malay,female,moderate,35,big,clothes,5,8,59,18,Sunny,no,no_kids,0,1,0,1,1,1,0,0
29/02/2016,21:39:31,chinese,male,thin,52,small,blankets,4,10,21,7,Rainy,no,no_kids,2,0,1,0,0,0,0,0
21/01/2016,23:41:56,foreigner ,male,fat,39,small,clothes,3,7,43,19,Rainy,yes,young,3,0,0,0,2,0,3,1
16/01/2016,13:51:41,malay,male,moderate,37,small,blankets,3,8,58,11,Rainy,no,no_kids,0,0,1,0,1,0,0,0
19/02/2016,8:35:32,foreigner ,female,fat,25,big,blankets,3,8,58,10,Sunny,yes,toddler,3,1,1,1,2,1,2,1
31/01/2016,15:08:03,indian,male,fat,32,big,clothes,4,7,51,21,Rainy,yes,baby,1,0,0,0,2,1,1,1
30/01/2016,18:05:08,malay,female,moderate,28,small,clothes,5,7,22,12,Sunny,no,no_kids,0,1,0,1,1,0,0,0
17/01/2016,14:18:24,foreigner ,male,fat,18,small,clothes,6,7,48,9,Sunny,no,no_kids,3,0,0,1,2,0,0,0
1/12/2015,4:00:58,chinese,male,fat,23,big,blankets,4,7,44,21,Rainy,yes,toddler,2,0,1,0,2,1,2,1
11/12/2015,7:50:30,malay,female,thin,55,big,clothes,4,9,60,14,Sunny,yes,young,0,1,0,1,0,1,3,1
14/02/2016,13:36:15,malay,male,moderate,45,big,blankets,4,9,33,13,Rainy,no,no_kids,0,0,1,0,1,1,0,0
14/12/2015,9:49:20,malay,male,fat,34,big,blankets,5,7,36,7,Rainy,yes,young,0,0,1,0,2,1,3,1
10/2/2016,0:17:14,indian,female,thin,38,big,blankets,3,9,49,17,Rainy,yes,toddler,1,1,1,0,0,1,2,1
7/12/2015,15:37:15,malay,female,moderate,18,small,clothes,6,7,28,9,Rainy,no,no_kids,0,1,0,0,1,0,0,0
15/01/2016,2:15:18,foreigner ,female,moderate,54,small,clothes,4,8,52,19,Sunny,no,no_kids,3,1,0,1,1,0,0,0
31/12/2015,5:07:12,chinese,male,moderate,39,big,clothes,3,9,18,18,Rainy,yes,baby,2,0,0,0,1,1,1,1
16/12/2015,10:53:43,malay,male,fat,50,big,clothes,4,7,23,18,Sunny,no,no_kids,0,0,0,1,2,1,0,0
11/1/2016,12:57:39,indian,male,moderate,59,small,blankets,4,8,57,19,Rainy,no,no_kids,1,0,1,0,1,0,0,0
8/1/2016,12:34:02,chinese,female,thin,59,big,blankets,3,10,12,21,Sunny,no,no_kids,2,1,1,1,0,1,0,0
23/01/2016,9:02:11,malay,female,moderate,54,small,blankets,5,9,24,19,Rainy,no,no_kids,0,1,1,0,1,0,0,0
13/01/2016,1:28:31,malay,male,moderate,33,big,clothes,5,8,17,14,Rainy,yes,young,0,0,0,0,1,1,3,1
21/02/2016,9:22:42,malay,female,thin,24,big,blankets,5,10,48,17,Rainy,no,no_kids,0,1,1,0,0,1,0,0
8/12/2015,4:22:37,indian,male,moderate,55,big,blankets,4,9,50,15,Rainy,yes,young,1,0,1,0,1,1,3,1
4/2/2016,15:54:08,chinese,male,thin,28,small,clothes,3,9,30,10,Sunny,yes,young,2,0,0,1,0,0,3,1
11/1/2016,19:42:06,foreigner ,female,thin,24,small,blankets,4,8,16,13,Rainy,yes,young,3,1,1,0,0,0,3,1
5/2/2016,10:56:51,foreigner ,female,thin,27,small,blankets,6,10,31,15,Sunny,no,no_kids,3,1,1,1,0,0,0,0
17/02/2016,13:36:46,foreigner ,male,fat,36,big,blankets,6,9,22,20,Rainy,yes,toddler,3,0,1,0,2,1,2,1
1/3/2016,5:15:14,malay,male,thin,48,small,blankets,6,7,42,19,Rainy,no,no_kids,0,0,1,0,0,0,0,0
1/1/2016,10:16:21,malay,male,fat,36,small,clothes,6,8,36,12,Sunny,no,no_kids,0,0,0,1,2,0,0,0
20/01/2016,19:06:45,malay,female,moderate,35,big,clothes,4,7,45,18,Rainy,no,no_kids,0,1,0,0,1,1,0,0
16/01/2016,23:45:54,malay,male,moderate,39,small,blankets,5,7,17,7,Sunny,yes,baby,0,0,1,1,1,0,1,1
3/1/2016,7:20:06,indian,female,fat,55,big,blankets,3,8,38,17,Sunny,no,no_kids,1,1,1,1,2,1,0,0
13/12/2015,10:55:06,malay,male,moderate,53,big,blankets,3,9,45,7,Rainy,yes,toddler,0,0,1,0,1,1,2,1
19/02/2016,8:26:22,foreigner ,female,moderate,36,big,blankets,6,9,23,21,Sunny,yes,young,3,1,1,1,1,1,3,1
5/2/2016,11:50:07,malay,female,fat,39,small,blankets,3,9,35,15,Sunny,no,no_kids,0,1,1,1,2,0,0,0
11/2/2016,16:53:13,foreigner ,male,moderate,39,big,blankets,5,8,53,19,Sunny,yes,toddler,3,0,1,1,1,1,2,1
11/12/2015,10:03:49,malay,male,fat,50,small,blankets,5,7,20,21,Rainy,yes,baby,0,0,1,0,2,0,1,1
29/02/2016,20:30:15,malay,female,moderate,43,big,clothes,3,8,45,11,Rainy,yes,young,0,1,0,0,1,1,3,1
28/12/2015,7:02:55,foreigner ,female,moderate,33,big,clothes,5,8,22,18,Rainy,no,no_kids,3,1,0,0,1,1,0,0
26/01/2016,13:58:50,malay,male,moderate,23,small,blankets,3,10,30,12,Sunny,no,no_kids,0,0,1,1,1,0,0,0
4/2/2016,3:32:59,indian,female,moderate,36,big,blankets,3,8,41,17,Sunny,no,no_kids,1,1,1,1,1,1,0,0
3/2/2016,23:18:55,indian,male,fat,46,big,clothes,5,9,37,8,Sunny,yes,toddler,1,0,0,1,2,1,2,1
8/2/2016,13:40:35,chinese,male,moderate,28,small,blankets,5,10,27,18,Sunny,yes,young,2,0,1,1,1,0,3,1
27/02/2016,1:19:05,malay,male,moderate,47,big,blankets,3,9,55,12,Sunny,no,no_kids,0,0,1,1,1,1,0,0
4/1/2016,9:12:55,foreigner ,female,fat,29,big,clothes,6,8,32,7,Sunny,no,no_kids,3,1,0,1,2,1,0,0
18/02/2016,11:56:13,malay,female,fat,24,big,blankets,4,10,32,20,Rainy,no,no_kids,0,1,1,0,2,1,0,0
4/12/2015,11:28:12,foreigner ,female,thin,53,big,clothes,6,7,56,16,Sunny,yes,young,3,1,0,1,0,1,3,1
30/01/2016,9:21:48,foreigner ,male,moderate,28,small,clothes,3,9,33,19,Rainy,yes,young,3,0,0,0,1,0,3,1
7/1/2016,14:46:52,malay,female,fat,36,big,clothes,3,9,27,16,Sunny,no,no_kids,0,1,0,1,2,1,0,0
13/01/2016,22:02:09,foreigner ,male,thin,58,small,clothes,5,8,27,7,Sunny,yes,toddler,3,0,0,1,0,0,2,1
22/02/2016,13:37:06,malay,female,fat,18,big,clothes,5,10,43,12,Sunny,no,no_kids,0,1,0,1,2,1,0,0
27/02/2016,19:04:53,foreigner ,male,moderate,22,big,blankets,5,9,36,12,Sunny,yes,baby,3,0,1,1,1,1,1,1
9/2/2016,22:28:41,malay,female,thin,45,small,blankets,6,7,33,12,Sunny,no,no_kids,0,1,1,1,0,0,0,0
21/12/2015,16:03:15,malay,female,thin,19,small,clothes,3,9,19,17,Sunny,yes,toddler,0,1,0,1,0,0,2,1
7/12/2015,4:13:03,malay,female,fat,45,big,blankets,6,9,35,12,Sunny,no,no_kids,0,1,1,1,2,1,0,0
29/12/2015,5:03:27,chinese,female,moderate,32,small,clothes,4,8,44,16,Sunny,no,no_kids,2,1,0,1,1,0,0,0
7/12/2015,0:15:32,malay,female,moderate,35,small,blankets,4,7,51,10,Rainy,yes,baby,0,1,1,0,1,0,1,1
5/2/2016,2:03:29,malay,male,fat,29,small,clothes,5,9,26,9,Rainy,yes,baby,0,0,0,0,2,0,1,1
8/2/2016,10:23:29,malay,female,thin,55,big,blankets,6,8,60,14,Rainy,yes,toddler,0,1,1,0,0,1,2,1
12/2/2016,2:24:10,malay,female,thin,27,big,clothes,6,10,44,20,Rainy,yes,toddler,0,1,0,0,0,1,2,1
24/01/2016,13:39:36,malay,male,moderate,57,big,clothes,5,8,36,7,Sunny,no,no_kids,0,0,0,1,1,1,0,0
16/02/2016,3:38:38,indian,male,thin,58,big,blankets,6,10,50,12,Sunny,no,no_kids,1,0,1,1,0,1,0,0
22/12/2015,6:00:00,chinese,male,fat,57,small,clothes,6,9,42,11,Sunny,no,no_kids,2,0,0,1,2,0,0,0
1/1/2016,12:34:54,malay,female,fat,26,big,clothes,3,7,41,13,Sunny,yes,toddler,0,1,0,1,2,1,2,1
20/02/2016,19:25:53,chinese,male,moderate,56,small,blankets,6,9,47,7,Sunny,yes,young,2,0,1,1,1,0,3,1
5/1/2016,22:59:45,malay,female,moderate,60,small,blankets,5,10,45,19,Sunny,yes,young,0,1,1,1,1,0,3,1
9/12/2015,23:57:50,foreigner ,male,moderate,50,big,clothes,5,8,56,15,Rainy,yes,toddler,3,0,0,0,1,1,2,1
26/12/2015,19:29:09,foreigner ,male,moderate,39,small,blankets,5,7,45,7,Sunny,no,no_kids,3,0,1,1,1,0,0,0
22/12/2015,3:24:58,indian,male,fat,45,small,blankets,3,8,45,11,Rainy,no,no_kids,1,0,1,0,2,0,0,0
15/01/2016,9:15:36,indian,male,thin,42,big,blankets,5,10,30,19,Sunny,no,no_kids,1,0,1,1,0,1,0,0
25/02/2016,10:51:50,indian,female,moderate,39,small,clothes,5,10,36,12,Sunny,no,no_kids,1,1,0,1,1,0,0,0
17/12/2015,8:05:40,indian,female,thin,34,big,blankets,5,10,15,16,Sunny,yes,toddler,1,1,1,1,0,1,2,1
26/12/2015,4:41:24,chinese,female,thin,51,big,blankets,6,8,46,13,Rainy,yes,young,2,1,1,0,0,1,3,1
7/1/2016,14:54:20,indian,female,fat,39,big,clothes,3,10,59,14,Rainy,no,no_kids,1,1,0,0,2,1,0,0
2/12/2015,4:03:49,malay,male,fat,24,big,clothes,3,8,29,11,Sunny,no,no_kids,0,0,0,1,2,1,0,0
6/12/2015,22:40:02,chinese,female,thin,34,small,clothes,6,9,50,7,Sunny,yes,young,2,1,0,1,0,0,3,1
9/2/2016,16:52:33,indian,female,moderate,41,small,clothes,4,7,20,19,Sunny,yes,toddler,1,1,0,1,1,0,2,1
13/12/2015,19:08:15,foreigner ,female,moderate,57,small,blankets,4,7,53,15,Rainy,yes,toddler,3,1,1,0,1,0,2,1
